t	heroX	heroY	hp	enemies	gems	nearest	level
3833	515.5	290.0	7	11	2	282.5	1
3839	515.5	290.0	7	11	2	282.9	1
3845	515.5	290.0	7	11	2	283.4	1
3851	515.5	290.0	7	11	2	283.8	1
3858	515.5	290.0	7	11	2	284.2	1
3864	515.5	290.0	7	11	2	284.6	1
3871	515.5	290.0	7	11	2	285.1	1
3877	515.5	290.0	7	11	2	285.4	1
3886	515.5	290.0	7	11	2	285.9	1
3892	515.5	290.0	7	11	2	286.2	1
3899	515.5	290.0	7	11	2	286.5	1
3905	515.5	290.0	7	11	2	286.8	1
3911	515.5	290.0	7	11	2	287.0	1
3917	515.5	290.0	7	11	2	287.3	1
3923	515.5	290.0	7	11	2	287.5	1
3929	515.5	290.0	7	11	2	287.7	1
3935	515.5	290.0	7	11	2	287.9	1
3941	515.5	290.0	7	11	2	288.1	1
3947	515.5	290.0	7	11	2	288.3	1
3954	515.5	290.0	7	11	2	288.4	1
3960	515.5	290.0	7	11	2	288.6	1
3966	515.5	290.0	7	11	2	288.7	1
3972	515.5	290.0	7	11	2	288.9	1
3977	515.5	290.0	7	11	2	289.0	1
3984	515.5	290.0	7	11	2	289.1	1
3990	515.5	290.0	7	11	2	289.2	1
3995	515.5	290.0	7	11	2	289.3	1
4003	515.5	290.0	7	11	2	289.3	1
4008	515.5	290.0	7	11	2	289.4	1
4014	515.5	290.0	7	11	2	289.5	1
4021	515.5	290.0	7	11	2	289.5	1
4026	515.5	290.0	7	11	2	289.6	1
4033	515.5	290.0	7	11	2	289.6	1
4039	515.5	290.0	7	11	2	289.6	1
4045	515.5	290.0	7	11	2	289.6	1
4053	515.5	290.0	7	11	2	289.6	1
4059	515.5	290.0	7	11	2	289.6	1
4066	515.5	290.0	7	11	2	289.6	1
4072	515.5	290.0	7	11	2	289.6	1
4078	515.5	290.0	7	11	2	289.6	1
4084	515.5	290.0	7	11	2	289.6	1
4090	515.5	290.0	7	11	2	289.5	1
4097	515.5	290.0	7	11	2	289.5	1
4104	515.5	290.0	7	11	2	289.4	1
4110	515.5	290.0	7	11	2	289.4	1
4118	515.5	290.0	7	11	2	289.3	1
4125	515.5	290.0	7	11	2	289.2	1
4132	515.5	290.0	7	11	2	289.2	1
4139	515.5	290.0	7	11	2	289.1	1
4145	515.5	290.0	7	11	2	289.0	1
4151	515.5	290.0	7	11	2	288.9	1
4157	515.5	290.0	7	11	2	288.8	1
4163	515.5	290.0	7	11	2	288.7	1
4170	515.5	290.0	7	11	2	288.6	1
4175	515.5	290.0	7	11	2	288.5	1
4182	515.5	290.0	7	11	2	288.4	1
4188	515.5	290.0	7	11	3	377.7	1
4194	515.5	290.0	7	10	3	377.5	1
4200	515.5	290.0	7	10	3	377.3	1
4206	515.5	290.0	7	10	3	377.0	1
4211	515.5	290.0	7	10	3	376.8	1
4218	515.5	290.0	7	11	3	376.6	1
4223	515.5	290.0	7	11	3	376.4	1
4230	515.5	290.0	7	11	3	376.1	1
4237	515.5	290.0	7	11	3	375.8	1
4243	515.5	290.0	7	11	3	375.6	1
4253	515.5	290.0	7	11	3	375.3	1
4261	515.5	290.0	7	11	3	374.9	1
4269	515.5	290.0	7	11	3	374.6	1
4275	515.5	290.0	7	11	3	374.4	1
4282	515.5	290.0	7	11	3	374.1	1
4288	515.5	290.0	7	11	3	373.9	1
4294	515.5	290.0	7	11	3	373.7	1
4300	515.5	290.0	7	11	3	373.4	1
4307	515.5	290.0	7	11	3	373.2	1
4317	515.5	290.0	7	11	3	372.8	1
4324	515.5	290.0	7	11	3	372.5	1
4330	515.5	290.0	7	11	3	372.3	1
4337	515.5	290.0	7	11	3	372.0	1
4343	515.5	290.0	7	11	3	371.7	1
4349	515.5	290.0	7	11	3	371.5	1
4355	515.5	290.0	7	11	3	371.2	1
4361	515.5	290.0	7	11	3	371.0	1
4368	515.5	290.0	7	11	3	370.7	1
4374	515.5	290.0	7	11	3	370.4	1
4380	515.5	290.0	7	11	3	370.2	1
4388	515.5	290.0	7	11	3	369.9	1
4394	515.5	290.0	7	11	3	369.7	1
4400	515.5	290.0	7	11	3	369.4	1
4406	515.5	290.0	7	11	3	369.1	1
4412	515.5	290.0	7	11	3	368.9	1
4419	515.5	290.0	7	11	3	368.6	1
4425	515.5	290.0	7	11	3	368.4	1
4431	515.5	290.0	7	11	3	368.2	1
4438	515.5	290.0	7	11	3	367.9	1
4444	515.5	290.0	7	11	3	367.6	1
4452	515.5	290.0	7	11	3	367.3	1
4458	515.5	290.0	7	11	3	367.0	1
4465	515.5	290.0	7	11	3	366.8	1
4472	515.5	290.0	7	11	3	366.5	1
4478	515.5	290.0	7	11	3	366.3	1
4484	515.5	290.0	7	11	3	366.0	1
4490	515.5	290.0	7	11	3	365.8	1
4496	515.5	290.0	7	11	3	365.5	1
4502	515.5	290.0	7	11	3	365.2	1
4508	515.5	290.0	7	11	3	365.0	1
4514	515.5	290.0	7	11	3	364.8	1
4520	515.5	290.0	7	11	3	364.5	1
4526	515.5	290.0	7	11	3	364.3	1
4532	515.5	290.0	7	11	3	364.0	1
4538	515.5	290.0	7	11	3	363.8	1
4544	515.5	290.0	7	11	3	363.6	1
4550	515.5	290.0	7	11	3	363.3	1
4556	515.5	290.0	7	11	3	363.1	1
4562	515.5	290.0	7	11	3	362.8	1
4568	515.5	290.0	7	11	3	362.6	1
4574	515.5	290.0	7	11	3	362.3	1
4580	515.5	290.0	7	11	3	362.1	1
4586	515.5	290.0	7	11	3	361.9	1
4592	515.5	290.0	7	11	3	361.6	1
4599	515.5	290.0	7	11	3	361.3	1
4605	515.5	290.0	7	11	3	361.1	1
4611	515.5	290.0	7	11	3	360.9	1
4617	515.5	290.0	7	11	3	360.6	1
4623	515.5	290.0	7	11	3	360.3	1
4629	515.5	290.0	7	11	3	360.1	1
4635	515.5	290.0	7	11	3	359.9	1
4641	515.5	290.0	7	11	3	359.6	1
4647	515.5	290.0	7	11	3	360.1	1
4653	515.5	290.0	7	11	3	359.9	1
4659	515.5	290.0	7	11	3	359.7	1
4665	515.5	290.0	7	11	3	359.4	1
4671	515.5	290.0	7	12	3	359.2	1
4678	515.5	290.0	7	12	3	358.9	1
4685	515.5	290.0	7	12	3	358.7	1
4690	515.5	290.0	7	12	3	358.4	1
4696	515.5	290.0	7	12	3	358.2	1
4703	515.5	290.0	7	12	3	358.0	1
4708	515.5	290.0	7	12	3	357.7	1
4715	515.5	290.0	7	12	3	357.5	1
4721	515.5	290.0	7	12	3	357.3	1
4727	515.5	290.0	7	12	3	357.0	1
4733	515.5	290.0	7	12	3	356.8	1
4739	515.5	290.0	7	12	3	356.6	1
4745	515.5	290.0	7	12	3	356.3	1
4751	515.5	290.0	7	12	3	356.1	1
4757	515.5	290.0	7	12	3	355.9	1
4763	515.5	290.0	7	12	3	355.7	1
4769	515.5	290.0	7	12	3	355.4	1
4775	515.5	290.0	7	12	3	355.2	1
4781	515.5	290.0	7	12	3	355.0	1
4788	515.5	290.0	7	12	3	354.7	1
4793	515.5	290.0	7	12	3	354.5	1
4800	515.5	290.0	7	12	3	354.2	1
4806	515.5	290.0	7	12	3	354.0	1
4811	515.5	290.0	7	12	3	353.8	1
4819	515.5	290.0	7	12	3	353.5	1
4825	515.5	290.0	7	12	3	353.3	1
4832	515.5	290.0	7	12	3	353.0	1
4840	515.5	290.0	7	12	3	352.7	1
4846	515.5	290.0	7	12	3	352.5	1
4853	515.5	290.0	7	12	3	352.2	1
4859	515.5	290.0	7	12	3	352.0	1
4866	515.5	290.0	7	12	3	351.7	1
4873	515.5	290.0	7	12	3	351.4	1
4879	515.5	290.0	7	12	3	351.2	1
4887	515.5	290.0	7	12	3	350.9	1
4893	515.5	290.0	7	12	3	350.6	1
4902	515.5	290.0	7	12	3	350.3	1
4908	515.5	290.0	7	12	3	350.1	1
4915	515.5	290.0	7	12	3	349.8	1
4922	515.5	290.0	7	12	3	349.6	1
4927	515.5	290.0	7	12	3	349.3	1
4934	515.5	290.0	7	12	3	349.1	1
4940	515.5	290.0	7	12	3	348.9	1
4946	515.5	290.0	7	12	3	348.6	1
4953	515.5	290.0	7	12	3	348.4	1
4959	515.5	290.0	7	12	3	348.1	1
4969	515.5	290.0	7	12	3	347.8	1
4975	515.5	290.0	7	12	3	347.5	1
4983	515.5	290.0	7	12	3	347.2	1
4989	515.5	290.0	7	12	3	347.0	1
4995	515.5	290.0	7	12	3	346.7	1
5002	515.5	290.0	7	12	4	346.5	1
5008	515.5	290.0	7	11	4	346.3	1
5014	515.5	290.0	7	11	4	346.0	1
5020	515.5	290.0	7	11	4	345.8	1
5026	515.5	290.0	7	11	4	345.6	1
5033	515.5	290.0	7	11	4	345.3	1
5040	515.5	290.0	7	11	4	345.0	1
5046	515.5	290.0	7	11	4	344.8	1
5054	515.5	290.0	7	11	4	344.5	1
5060	515.5	290.0	7	11	4	344.2	1
5067	515.5	290.0	7	11	4	344.0	1
5073	515.5	290.0	7	11	4	343.8	1
5079	515.5	290.0	7	11	4	343.5	1
5085	515.5	290.0	7	11	4	343.3	1
5092	515.5	290.0	7	11	4	343.0	1
5098	515.5	290.0	7	11	4	342.8	1
5104	515.5	290.0	7	11	4	342.6	1
5110	515.5	290.0	7	11	4	342.3	1
5117	515.5	290.0	7	11	4	342.1	1
5123	515.5	290.0	7	11	4	341.8	1
5128	515.5	290.0	7	11	4	341.6	1
5135	515.5	290.0	7	11	4	341.4	1
5141	515.5	290.0	7	11	4	341.1	1
5147	515.5	290.0	7	11	4	340.9	1
5153	515.5	290.0	7	11	4	340.7	1
5159	515.5	290.0	7	12	4	340.5	1
5166	515.5	290.0	7	12	4	340.2	1
5172	515.5	290.0	7	12	4	339.9	1
5178	515.5	290.0	7	12	4	339.7	1
5185	515.5	290.0	7	12	4	339.5	1
5190	515.5	290.0	7	12	4	339.2	1
5196	515.5	290.0	7	12	4	339.0	1
5203	515.5	290.0	7	12	4	338.8	1
5209	515.5	290.0	7	12	4	338.5	1
5215	515.5	290.0	7	12	4	338.3	1
5222	515.5	290.0	7	12	4	338.0	1
5228	515.5	290.0	7	12	4	337.8	1
5238	515.5	290.0	7	12	4	337.5	1
5244	515.5	290.0	7	12	4	337.2	1
5254	515.5	290.0	7	12	4	336.8	1
5260	515.5	290.0	7	12	4	336.6	1
5269	515.5	290.0	7	12	4	336.3	1
5275	515.5	290.0	7	12	4	336.0	1
5282	515.5	290.0	7	12	4	335.7	1
5289	515.5	290.0	7	12	4	335.5	1
5295	515.5	290.0	7	12	4	335.2	1
5302	515.5	290.0	7	12	4	335.0	1
5309	515.5	290.0	7	12	4	334.7	1
5316	515.5	290.0	7	12	4	334.4	1
5323	515.5	290.0	7	12	4	334.1	1
5329	515.5	290.0	7	12	4	333.9	1
5336	515.5	290.0	7	12	4	333.7	1
5342	515.5	290.0	7	12	4	333.4	1
5348	515.5	290.0	7	12	4	333.2	1
5354	515.5	290.0	7	12	4	332.9	1
5360	515.5	290.0	7	12	4	332.7	1
5367	515.5	290.0	7	12	4	332.5	1
5373	515.5	290.0	7	12	4	332.2	1
5379	515.5	290.0	7	12	4	332.0	1
5387	515.5	290.0	7	12	4	331.7	1
5393	515.5	290.0	7	12	4	331.5	1
5400	515.5	290.0	7	12	4	331.2	1
5407	515.5	290.0	7	12	4	330.9	1
5413	515.5	290.0	7	12	4	330.7	1
5420	515.5	290.0	7	12	4	330.4	1
5426	515.5	290.0	7	12	4	330.2	1
5433	515.5	290.0	7	12	4	329.9	1
5440	515.5	290.0	7	12	4	329.7	1
5446	515.5	290.0	7	12	4	329.5	1
5454	515.5	290.0	7	12	4	329.1	1
5461	515.5	290.0	7	12	4	328.9	1
5467	515.5	290.0	7	12	4	328.6	1
5474	515.5	290.0	7	12	4	328.4	1
5479	515.5	290.0	7	12	4	328.2	1
5486	515.5	290.0	7	12	4	327.9	1
5492	515.5	290.0	7	12	4	327.7	1
5498	515.5	290.0	7	12	4	327.5	1
5504	515.5	290.0	7	12	4	327.2	1
5510	515.5	290.0	7	12	4	327.0	1
5517	515.5	290.0	7	12	4	326.7	1
5523	515.5	290.0	7	12	4	326.5	1
5530	515.5	290.0	7	12	4	326.2	1
5538	515.5	290.0	7	12	4	325.9	1
5544	515.5	290.0	7	12	4	325.7	1
5551	515.5	290.0	7	12	4	325.4	1
5558	515.5	290.0	7	12	4	325.2	1
5563	515.5	290.0	7	12	4	324.9	1
5570	515.5	290.0	7	12	4	324.7	1
5575	515.5	290.0	7	12	4	324.5	1
5582	515.5	290.0	7	12	4	324.2	1
5589	515.5	290.0	7	12	4	324.0	1
5594	515.5	290.0	7	12	4	323.7	1
5601	515.5	290.0	7	12	4	323.5	1
5608	515.5	290.0	7	13	4	323.2	1
5615	515.5	290.0	7	13	4	323.0	1
5622	515.5	290.0	7	13	4	322.7	1
5628	515.5	290.0	7	13	4	322.5	1
5635	515.5	290.0	7	13	4	322.2	1
5641	515.5	290.0	7	13	4	322.7	1
5647	515.5	290.0	7	13	4	323.2	1
5653	515.5	290.0	7	13	4	323.7	1
5659	515.5	290.0	7	13	4	324.2	1
5666	515.5	290.0	7	13	4	324.6	1
5673	515.5	290.0	7	13	4	325.1	1
5679	515.5	290.0	7	13	4	325.4	1
5686	515.5	290.0	7	13	4	325.9	1
5692	515.5	290.0	7	13	4	326.2	1
5698	515.5	290.0	7	13	4	326.5	1
5704	515.5	290.0	7	13	4	326.9	1
5710	515.5	290.0	7	13	4	327.1	1
5716	515.5	290.0	7	13	4	327.4	1
5723	515.5	290.0	7	13	4	327.7	1
5729	515.5	290.0	7	13	4	328.0	1
5737	515.5	290.0	7	13	4	328.3	1
5743	515.5	290.0	7	13	4	328.5	1
5750	515.5	290.0	7	13	4	328.7	1
5757	515.5	290.0	7	13	4	328.9	1
5762	515.5	290.0	7	13	4	329.1	1
5770	515.5	290.0	7	13	4	329.3	1
5775	515.5	290.0	7	13	4	329.4	1
5782	515.5	290.0	7	13	4	329.6	1
5788	515.5	290.0	7	13	4	329.7	1
5794	515.5	290.0	7	13	4	329.8	1
5805	515.5	290.0	7	13	4	330.0	1
5814	515.5	290.0	7	13	4	330.1	1
5823	515.5	290.0	7	13	4	330.2	1
5830	515.5	290.0	7	13	4	330.3	1
5838	515.5	290.0	7	13	4	330.3	1
5845	515.5	290.0	7	13	4	330.4	1
5858	515.5	290.0	7	13	4	330.4	1
5868	515.5	290.0	7	13	4	330.5	1
5875	515.5	290.0	7	13	4	330.5	1
5882	515.5	290.0	7	13	4	330.4	1
5889	515.5	290.0	7	13	4	330.4	1
5896	515.5	290.0	7	13	4	330.4	1
5903	515.5	290.0	7	13	4	330.4	1
5909	515.5	290.0	7	13	4	330.3	1
5915	515.5	290.0	7	13	4	330.3	1
5922	515.5	290.0	7	13	4	330.2	1
5927	515.5	290.0	7	13	4	330.2	1
5934	515.5	290.0	7	13	4	330.1	1
5940	515.5	290.0	7	13	4	330.0	1
5946	515.5	290.0	7	13	4	330.0	1
5953	515.5	290.0	7	13	4	329.9	1
5959	515.5	290.0	7	13	4	329.8	1
5967	515.5	290.0	7	13	4	329.7	1
5975	515.5	290.0	7	13	4	329.6	1
5982	515.5	290.0	7	13	4	329.5	1
5989	515.5	290.0	7	13	4	329.3	1
5995	515.5	290.0	7	13	4	329.2	1
6003	515.5	290.0	7	13	5	348.1	1
6009	515.5	290.0	7	12	5	347.8	1
6016	515.5	290.0	7	12	5	347.6	1
6023	515.5	290.0	7	12	5	347.3	1
6029	515.5	290.0	7	12	5	347.1	1
6037	515.5	290.0	7	12	5	346.8	1
6043	515.5	290.0	7	12	5	346.6	1
6050	515.5	290.0	7	12	5	346.3	1
6056	515.5	290.0	7	12	5	346.1	1
6062	515.5	290.0	7	12	5	345.9	1
6070	515.5	290.0	7	12	5	345.6	1
6076	515.5	290.0	7	12	5	345.4	1
6083	515.5	290.0	7	12	5	345.1	1
6089	515.5	290.0	7	13	5	344.9	1
6095	515.5	290.0	7	13	5	344.7	1
6101	515.5	290.0	7	13	5	344.4	1
6107	515.5	290.0	7	13	5	344.2	1
6113	515.5	290.0	7	13	5	343.9	1
6120	515.5	290.0	7	13	5	343.6	1
6126	515.5	290.0	7	13	5	343.4	1
6132	515.5	290.0	7	13	5	343.1	1
6139	515.5	290.0	7	13	5	342.9	1
6147	515.5	290.0	7	13	5	342.6	1
6154	515.5	290.0	7	13	5	342.2	1
6159	515.5	290.0	7	13	5	342.0	1
6166	515.5	290.0	7	13	5	341.7	1
6172	515.5	290.0	7	13	5	341.5	1
6179	515.5	290.0	7	13	5	341.2	1
6186	515.5	290.0	7	13	5	340.9	1
6193	515.5	290.0	7	13	5	340.6	1
6200	515.5	290.0	7	13	5	340.4	1
6206	515.5	290.0	7	13	5	340.1	1
6212	515.5	290.0	7	13	5	339.8	1
6219	515.5	290.0	7	13	5	339.6	1
6225	515.5	290.0	7	13	5	339.3	1
6231	515.5	290.0	7	13	5	339.1	1
6237	515.5	290.0	7	13	5	338.8	1
6244	515.5	290.0	7	13	5	338.5	1
6250	515.5	290.0	7	13	5	338.3	1
6256	515.5	290.0	7	13	5	338.0	1
6262	515.5	290.0	7	13	5	337.8	1
6269	515.5	290.0	7	13	5	337.5	1
6275	515.5	290.0	7	13	5	337.2	1
6281	515.5	290.0	7	13	5	337.0	1
6288	515.5	290.0	7	13	5	336.7	1
6294	515.5	290.0	7	13	5	336.5	1
6303	515.5	290.0	7	13	5	336.1	1
6310	515.5	290.0	7	13	5	335.8	1
6317	515.5	290.0	7	13	5	335.5	1
6323	515.5	290.0	7	13	5	335.2	1
6330	515.5	290.0	7	13	5	335.0	1
6341	515.5	290.0	7	13	5	334.5	1
6347	515.5	290.0	7	13	5	334.3	1
6355	515.5	290.0	7	13	5	333.9	1
6362	515.5	290.0	7	13	5	333.7	1
6372	515.5	290.0	7	13	5	333.2	1
6379	515.5	290.0	7	13	5	332.9	1
6387	515.5	290.0	7	13	5	332.6	1
6393	515.5	290.0	7	13	5	332.4	1
6399	515.5	290.0	7	13	5	332.1	1
6405	515.5	290.0	7	13	5	331.9	1
6412	515.5	290.0	7	13	5	331.6	1
6419	515.5	290.0	7	13	5	331.3	1
6425	515.5	290.0	7	13	5	331.0	1
6431	515.5	290.0	7	13	5	330.8	1
6437	515.5	290.0	7	13	5	330.5	1
6443	515.5	290.0	7	13	5	330.3	1
6450	515.5	290.0	7	13	5	330.0	1
6456	515.5	290.0	7	13	5	329.8	1
6461	515.5	290.0	7	13	5	329.5	1
6468	515.5	290.0	7	13	5	329.3	1
6474	515.5	290.0	7	13	5	329.0	1
6480	515.5	290.0	7	13	5	328.8	1
6486	515.5	290.0	7	13	5	328.5	1
6492	515.5	290.0	7	13	5	328.3	1
6498	515.5	290.0	7	13	5	328.0	1
6505	515.5	290.0	7	13	5	327.7	1
6511	515.5	290.0	7	13	5	327.5	1
6517	515.5	290.0	7	13	5	327.2	1
6524	515.5	290.0	7	13	5	327.0	1
6530	515.5	290.0	7	13	5	326.7	1
6537	515.5	290.0	7	13	5	326.4	1
6543	515.5	290.0	7	13	5	326.2	1
6549	515.5	290.0	7	14	5	325.9	1
6555	515.5	290.0	7	14	5	325.7	1
6561	515.5	290.0	7	14	5	325.4	1
6567	515.5	290.0	7	14	5	325.2	1
6574	515.5	290.0	7	14	5	324.9	1
6580	515.5	290.0	7	14	5	324.6	1
6587	515.5	290.0	7	14	5	324.4	1
6593	515.5	290.0	7	14	5	324.1	1
6599	515.5	290.0	7	14	5	323.8	1
6606	515.5	290.0	7	14	5	323.6	1
6612	515.5	290.0	7	14	5	323.3	1
6619	515.5	290.0	7	14	5	323.0	1
6626	515.5	290.0	7	14	5	322.8	1
6632	515.5	290.0	7	14	5	322.5	1
6640	515.5	290.0	7	14	5	322.2	1
6646	515.5	290.0	7	14	5	321.9	1
6654	515.5	290.0	7	14	5	321.6	1
6660	515.5	290.0	7	14	5	321.3	1
6667	515.5	290.0	7	14	5	321.0	1
6675	515.5	290.0	7	14	5	320.7	1
6681	515.5	290.0	7	14	5	320.4	1
6688	515.5	290.0	7	14	5	320.2	1
6694	515.5	290.0	7	14	5	319.9	1
6703	515.5	290.0	7	14	5	319.6	1
6709	515.5	290.0	7	14	5	319.3	1
6716	515.5	290.0	7	14	5	319.0	1
6722	515.5	290.0	7	14	5	318.8	1
6728	515.5	290.0	7	14	5	318.5	1
6734	515.5	290.0	7	14	5	318.3	1
6740	515.5	290.0	7	14	5	318.0	1
6746	515.5	290.0	7	14	5	317.8	1
6753	515.5	290.0	7	14	5	317.5	1
6759	515.5	290.0	7	14	5	317.2	1
6768	515.5	290.0	7	14	5	316.9	1
6776	515.5	290.0	7	14	5	316.6	1
6784	515.5	290.0	7	14	5	316.2	1
6792	515.5	290.0	7	14	5	315.9	1
6800	515.5	290.0	7	14	5	315.5	1
6807	515.5	290.0	7	14	5	315.3	1
6814	515.5	290.0	7	14	5	315.0	1
6821	515.5	290.0	7	14	5	314.7	1
6828	515.5	290.0	7	14	5	314.4	1
6836	515.5	290.0	7	14	5	314.1	1
6842	515.5	290.0	7	14	5	313.8	1
6850	515.5	290.0	7	14	5	313.5	1
6856	515.5	290.0	7	14	5	313.2	1
6863	515.5	290.0	7	14	5	313.0	1
6869	515.5	290.0	7	14	5	312.7	1
6876	515.5	290.0	7	14	5	312.4	1
6883	515.5	290.0	7	14	5	312.1	1
6890	515.5	290.0	7	14	5	311.8	1
6898	515.5	290.0	7	14	5	311.5	1
6906	515.5	290.0	7	14	5	311.2	1
6912	515.5	290.0	7	14	5	310.9	1
6921	515.5	290.0	7	14	5	310.6	1
6927	515.5	290.0	7	14	5	310.3	1
6935	515.5	290.0	7	14	5	310.0	1
6941	515.5	290.0	7	14	5	309.7	1
6948	515.5	290.0	7	14	5	309.4	1
6955	515.5	290.0	7	14	5	309.1	1
6961	515.5	290.0	7	14	5	308.9	1
6968	515.5	290.0	7	14	5	308.6	1
6975	515.5	290.0	7	14	5	308.3	1
6981	515.5	290.0	7	14	5	308.0	1
6988	515.5	290.0	7	14	5	307.8	1
6994	515.5	290.0	7	14	5	307.5	1
7001	515.5	290.0	7	14	5	307.2	1
7007	515.5	290.0	7	14	5	307.0	1
7013	515.5	290.0	7	14	5	306.7	1
7020	515.5	290.0	7	14	5	306.5	1
7026	515.5	290.0	7	15	5	306.2	1
7032	515.5	290.0	7	15	5	306.0	1
7038	515.5	290.0	7	15	5	305.7	1
7044	515.5	290.0	7	15	5	305.5	1
7051	515.5	290.0	7	15	5	305.2	1
7057	515.5	290.0	7	15	5	304.9	1
7063	515.5	290.0	7	15	5	304.7	1
7070	515.5	290.0	7	15	5	304.4	1
7076	515.5	290.0	7	15	6	304.1	1
7082	515.5	290.0	7	14	6	303.9	1
7089	515.5	290.0	7	14	6	303.6	1
7094	515.5	290.0	7	14	6	303.4	1
7101	515.5	290.0	7	14	6	303.1	1
7107	515.5	290.0	7	14	6	302.9	1
7113	515.5	290.0	7	14	6	302.6	1
7119	515.5	290.0	7	14	6	302.4	1
7125	515.5	290.0	7	14	6	302.1	1
7131	515.5	290.0	7	14	6	301.9	1
7138	515.5	290.0	7	14	6	301.6	1
7144	515.5	290.0	7	14	6	301.3	1
7150	515.5	290.0	7	14	6	301.1	1
7156	515.5	290.0	7	14	6	300.8	1
7162	515.5	290.0	7	14	6	300.6	1
7168	515.5	290.0	7	14	6	300.3	1
7174	515.5	290.0	7	14	6	300.1	1
7180	515.5	290.0	7	14	6	299.8	1
7186	515.5	290.0	7	14	6	299.6	1
7192	515.5	290.0	7	14	6	299.3	1
7199	515.5	290.0	7	14	6	299.1	1
7205	515.5	290.0	7	14	6	298.8	1
7211	515.5	290.0	7	14	6	298.6	1
7217	515.5	290.0	7	14	6	298.3	1
7223	515.5	290.0	7	14	6	298.1	1
7229	515.5	290.0	7	14	6	297.8	1
7235	515.5	290.0	7	14	6	297.5	1
7241	515.5	290.0	7	14	6	297.3	1
7247	515.5	290.0	7	14	6	297.1	1
7253	515.5	290.0	7	14	6	296.8	1
7259	515.5	290.0	7	14	6	296.6	1
7265	515.5	290.0	7	14	6	296.3	1
7272	515.5	290.0	7	14	6	296.1	1
7277	515.5	290.0	7	14	6	295.8	1
7284	515.5	290.0	7	14	6	295.5	1
7290	515.5	290.0	7	14	6	295.3	1
7296	515.5	290.0	7	14	6	295.0	1
7303	515.5	290.0	7	14	6	294.7	1
7309	515.5	290.0	7	14	6	294.5	1
7316	515.5	290.0	7	14	6	294.2	1
7323	515.5	290.0	7	14	6	294.0	1
7329	515.5	290.0	7	14	6	293.7	1
7335	515.5	290.0	7	14	6	293.4	1
7342	515.5	290.0	7	14	6	293.2	1
7348	515.5	290.0	7	14	6	292.9	1
7355	515.5	290.0	7	14	6	292.6	1
7361	515.5	290.0	7	14	6	292.4	1
7368	515.5	290.0	7	14	6	292.1	1
7374	515.5	290.0	7	14	6	291.8	1
7380	515.5	290.0	7	14	6	291.6	1
7386	515.5	290.0	7	14	6	291.3	1
7392	515.5	290.0	7	14	6	291.1	1
7399	515.5	290.0	7	14	7	290.8	1
7405	515.5	290.0	7	13	7	290.5	1
7411	515.5	290.0	7	13	7	290.3	1
7420	515.5	290.0	7	13	7	289.9	1
7427	515.5	290.0	7	13	7	289.7	1
7434	515.5	290.0	7	13	7	289.4	1
7440	515.5	290.0	7	13	7	289.1	1
7446	515.5	290.0	7	13	7	288.9	1
7455	515.5	290.0	7	13	7	288.5	1
7461	515.5	290.0	7	13	7	288.2	1
7467	515.5	290.0	7	13	7	288.0	1
7473	515.5	290.0	7	13	7	287.7	1
7480	515.5	290.0	7	13	7	287.5	1
7486	515.5	290.0	7	13	7	287.2	1
7492	515.5	290.0	7	13	7	286.9	1
7498	515.5	290.0	7	14	7	286.7	1
7504	515.5	290.0	7	14	7	286.4	1
7510	515.5	290.0	7	14	7	286.2	1
7517	515.5	290.0	7	14	7	285.9	1
7523	515.5	290.0	7	14	7	285.7	1
7528	515.5	290.0	7	14	7	285.4	1
7535	515.5	290.0	7	14	7	285.2	1
7540	515.5	290.0	7	14	7	285.0	1
7546	515.5	290.0	7	14	7	284.7	1
7552	515.5	290.0	7	14	7	284.5	1
7558	515.5	290.0	7	14	7	284.2	1
7564	515.5	290.0	7	14	7	284.0	1
7571	515.5	290.0	7	14	7	283.7	1
7577	515.5	290.0	7	14	7	283.5	1
7585	515.5	290.0	7	14	7	283.1	1
7591	515.5	290.0	7	14	7	282.8	1
7598	515.5	290.0	7	14	7	282.6	1
7605	515.5	290.0	7	14	7	282.3	1
7611	515.5	290.0	7	14	7	282.0	1
7618	515.5	290.0	7	14	7	281.7	1
7625	515.5	290.0	7	14	7	281.5	1
7633	515.5	290.0	7	14	7	281.2	1
7640	515.5	290.0	7	14	7	280.8	1
7647	515.5	290.0	7	14	7	280.6	1
7654	515.5	290.0	7	14	7	280.3	1
7660	515.5	290.0	7	14	7	280.0	1
7667	515.5	290.0	7	14	7	279.7	1
7674	515.5	290.0	7	14	7	279.4	1
7681	515.5	290.0	7	14	7	279.2	1
7688	515.5	290.0	7	14	7	278.9	1
7694	515.5	290.0	7	14	7	278.6	1
7701	515.5	290.0	7	14	7	278.3	1
7707	515.5	290.0	7	14	7	278.0	1
7714	515.5	290.0	7	14	7	277.8	1
7721	515.5	290.0	7	14	7	277.5	1
7727	515.5	290.0	7	14	7	277.2	1
7735	515.5	290.0	7	14	7	276.9	1
7741	515.5	290.0	7	14	7	276.7	1
7748	515.5	290.0	7	14	7	276.4	1
7755	515.5	290.0	7	14	7	276.1	1
7761	515.5	290.0	7	14	7	275.8	1
7768	515.5	290.0	7	14	7	275.5	1
7774	515.5	290.0	7	14	7	275.3	1
7781	515.5	290.0	7	14	7	275.0	1
7788	515.5	290.0	7	14	7	274.7	1
7794	515.5	290.0	7	14	7	274.5	1
